method_id,metric,mean,median,std,min,max,n_finite
grad_levelset,wpd_mae,166.17505392020385,173.38443108620152,76.02037943151507,28.549524092952126,377.2987048395252,168
grad_levelset,wpd_w1,27.967716307319435,27.087115322434475,14.57825869643441,4.044278956519329,72.99730757722747,168
grad_levelset,wpd_bias_abs,22.304955805957928,21.65866377145785,11.673410514149557,3.9666003784847996,60.3184727435096,168
grad_levelset,grad_mae,0.3115995487367239,0.3112390519411957,0.06610112580987401,0.13519672809837335,0.4513029839055652,168
grad_levelset,grad_w1,0.19432274703721855,0.19333161881918925,0.046640973974587906,0.06755034265450563,0.2939186752883632,168
grad_levelset,grad_kurtosis_abs_delta,2.8487062035138413,1.9853787149680944,2.682937656930767,0.05931422246142759,13.634098925640686,168
grad_levelset,psd_log_l2,0.9424934429004153,0.9318571442814956,0.22721872057530274,0.47045158190176767,1.5637191874736733,168
grad_levelset,psd_slope_abs_delta,1.3017876534831534,1.192478059131644,0.3665725724790302,0.720048868925476,2.080181736460498,168
grad_levelset,exceed_abs_t5,0.004163357142857147,0.0041500000000000425,0.002304361385776652,0.00010799999999999699,0.010020000000000029,168
grad_levelset,exceed_abs_t10,0.0040596666666666646,0.0037700000000000303,0.0029012500890762695,0.0,0.012067999999999968,168
grad_levelset,exceed_abs_t15,0.0037411904761904774,0.0032799999999999913,0.0028102666051978502,0.00011600000000000499,0.012452000000000019,168
grad_levelset,exceed_abs_p90,0.005486642857142863,0.004580000000000001,0.003097843761019441,0.0013280000000000097,0.013740000000000002,168
grad_levelset,comp_curve_l1,109.31845238095238,103.66666666666666,41.67749791902173,40.333333333333336,198.83333333333334,168
grad_levelset,comp_abs_t5,58.595238095238095,43.5,54.130490274190784,1.0,291.0,168
grad_levelset,comp_abs_t10,184.80357142857142,188.5,61.76513299517426,24.0,356.0,168
grad_levelset,comp_abs_t15,106.68452380952381,108.0,67.18251082303733,5.0,260.0,168
grad_levelset,pd_distance,22.61935891216629,22.543991587818574,4.178496384049782,15.076303766103422,33.43937415292748,168
grad_levelset,mt_distance,6.19958542074476,6.057604074478149,0.711390664001838,4.781413555145264,8.922538757324219,168
candidate_b,psnruv,33.519826687852806,33.54564707653347,2.1008454384270663,29.84954867507654,39.04165612760082,168
candidate_b,ssim_speed,,,,,,0
candidate_b,speed_mae,0.5140811588466916,0.5213701484743981,0.10913382491617786,0.22770745379212454,0.7391395860148491,168
candidate_b,speed_rmse,0.8762791858731421,0.8705515200939609,0.1722492654705717,0.448081823136349,1.2125998199882342,168
candidate_b,wpd_mae,164.59352863034053,171.41200655998017,75.32066952077363,28.354949845209173,374.21163481009256,168
candidate_b,wpd_w1,26.68694395259363,26.328367417704015,13.669957818710975,3.8900227042565123,65.99936529295712,168
candidate_b,wpd_bias_abs,19.68905221286368,19.486084950791398,10.111168014651234,3.6818070333050907,50.93932152336387,168
candidate_b,grad_mae,0.31240406358805717,0.31261843262152456,0.06638527395757028,0.13503058834749593,0.45090497194661633,168
candidate_b,grad_w1,0.19961299822975367,0.2000025810670227,0.04878172125639671,0.0664181919753326,0.29593686851981843,168
candidate_b,grad_kurtosis_abs_delta,2.937408212757929,2.087751309489411,2.65520070804094,0.015338190595363344,13.245268021146245,168
candidate_b,psd_log_l2,0.9754215585976205,0.9657617115126085,0.23604182179198788,0.48330828539785176,1.602991119528576,168
candidate_b,psd_slope_abs_delta,1.3176934681473131,1.2139071420969194,0.37977603277719846,0.7008113674745986,2.09830715770753,168
candidate_b,exceed_abs_t5,0.004886714285714284,0.004952000000000012,0.002437938720329459,1.999999999990898e-05,0.011511999999999967,168
candidate_b,exceed_abs_t10,0.003645595238095238,0.003223999999999949,0.0025101931301104133,4.399999999993298e-05,0.011940000000000006,168
candidate_b,exceed_abs_t15,0.0034733333333333335,0.002906000000000006,0.0025917516660383766,1.6000000000002124e-05,0.010504000000000013,168
candidate_b,exceed_abs_p90,0.005087023809523815,0.004074000000000001,0.003338966207191448,0.0003520000000000051,0.013816000000000009,168
candidate_b,comp_curve_l1,112.32539682539684,104.91666666666666,44.25768851360628,40.5,214.83333333333334,168
candidate_b,comp_abs_t5,58.714285714285715,45.5,54.87845258225791,0.0,304.0,168
candidate_b,comp_abs_t10,189.20833333333334,191.5,63.42701600364772,25.0,369.0,168
candidate_b,comp_abs_t15,110.25,108.5,68.42999116232728,5.0,265.0,168
candidate_b,pd_distance,22.706997671157215,22.75599747123131,4.185116672900087,15.120040127603037,33.49451936766618,168
candidate_b,mt_distance,6.161181682632083,6.04062032699585,0.6951275907804091,4.798069477081299,8.869986534118652,168
candidate_c,psnruv,33.480668555804094,33.49067458694379,2.111634187702886,29.77102983455206,39.02433626930886,168
candidate_c,ssim_speed,,,,,,0
candidate_c,speed_mae,0.514673630980392,0.5252404577618439,0.10947838526149103,0.22652085168807462,0.7381539028846202,168
candidate_c,speed_rmse,0.8796379856523427,0.8738259902923269,0.17353881348432496,0.4489042782480154,1.2122158796328977,168
candidate_c,wpd_mae,165.94468049775796,172.9829115826129,76.04616123222661,28.515265643773546,377.00203934910905,168
candidate_c,wpd_w1,16.154361978800274,15.289371927667379,8.358618223881066,2.5433516719789373,37.948875898408126,168
candidate_c,wpd_bias_abs,7.985822841162225,6.956289055747023,5.520294289382331,0.027910097324585718,25.51903508926532,168
