sample_idx,psnr_winner,ssim_winner,pd_winner,mt_winner,direct_error_group_winner,distributional_group_winner,tail_group_winner,configured_physics_group_winner,cnn_metric_wins,gan_metric_wins,ties,overall_metric_majority,distributional_gan_wins_out_of_5,tail_gan_wins_out_of_6,mt_gan_case,pd_cnn_case,gan_metric_majority,gan_metric_majority_but_mt_not_gan,mt_gan_tier,groups,recommendation_group,gan_winning_measures,cnn_winning_measures,tie_measures,wpd_bias_cnn,wpd_bias_gan,wpd_bias_winner,wpd_mae_cnn,wpd_mae_gan,wpd_mae_winner,wpd_rmse_cnn,wpd_rmse_gan,wpd_rmse_winner,wpd_w1_cnn,wpd_w1_gan,wpd_w1_winner,psd_log_l2_cnn,psd_log_l2_gan,psd_log_l2_winner,psd_slope_abs_delta_cnn,psd_slope_abs_delta_gan,psd_slope_abs_delta_winner,grad_mae_cnn,grad_mae_gan,grad_mae_winner,grad_w1_cnn,grad_w1_gan,grad_w1_winner,grad_kurtosis_abs_delta_cnn,grad_kurtosis_abs_delta_gan,grad_kurtosis_abs_delta_winner,exceed_frac_abs_delta_t5_cnn,exceed_frac_abs_delta_t5_gan,exceed_frac_abs_delta_t5_winner,exceed_frac_abs_delta_t10_cnn,exceed_frac_abs_delta_t10_gan,exceed_frac_abs_delta_t10_winner,exceed_frac_abs_delta_t15_cnn,exceed_frac_abs_delta_t15_gan,exceed_frac_abs_delta_t15_winner,exceed_frac_abs_delta_p90_cnn,exceed_frac_abs_delta_p90_gan,exceed_frac_abs_delta_p90_winner,exceed_frac_abs_delta_p95_cnn,exceed_frac_abs_delta_p95_gan,exceed_frac_abs_delta_p95_winner,exceed_frac_abs_delta_p99_cnn,exceed_frac_abs_delta_p99_gan,exceed_frac_abs_delta_p99_winner
93,CNN,CNN,GAN,CNN,CNN,GAN,GAN,CNN,3,12,0,GAN,5,6,False,False,True,True,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,"WPD Bias |·| · WPD Wasserstein-1 · PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1 · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",WPD MAE · WPD RMSE · Gradient MAE,,-43.239029213703674,27.524225799857504,GAN,163.5304449855864,221.5383841923986,CNN,288.73965640072527,396.13348272536916,CNN,45.93572940326813,27.93411036307122,GAN,0.9138022304007428,0.45735169898999745,GAN,1.024317050953112,0.9819039293354308,GAN,0.34020406367899453,0.3717712022734091,CNN,0.23402462931334256,0.04304778752248488,GAN,4.267304288235781,1.7926259514273042,GAN,0.005912000000000028,0.0027719999999999967,GAN,0.01541600000000004,0.008863999999999983,GAN,0.00698,0.005992000000000001,GAN,0.017072000000000004,0.0036239999999999883,GAN,0.012024,0.0025439999999999977,GAN,0.0058920000000000005,0.004932000000000001,GAN
146,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,12,3,0,CNN,3,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-25.17260232985234,235.97787203796167,CNN,307.4265141032319,451.83328267974633,CNN,517.620156094718,767.6285555598713,CNN,37.3480673104145,235.9778720399701,CNN,1.1916158827181627,0.6496355490035338,GAN,0.5549670172641291,0.08620374882299586,GAN,0.40133853139049774,0.45562372702238835,CNN,0.25815655639623114,0.0499337959292375,GAN,1.6557723070019126,2.88521612629253,CNN,0.007267999999999941,0.011004000000000014,CNN,0.0047639999999999905,0.07352799999999993,CNN,0.007559999999999997,0.037592000000000014,CNN,0.006659999999999999,0.036175999999999986,CNN,0.004272000000000005,0.019335999999999992,CNN,0.001824000000000001,0.006563999999999999,CNN
147,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,12,3,0,CNN,3,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-15.096588625812023,218.70159682709973,CNN,290.5385426235595,416.1768153730839,CNN,493.37535887503213,706.0120075950706,CNN,27.38791211062321,218.70168654374265,CNN,0.9729672233507292,0.561104941668058,GAN,0.714528570794751,0.3518092766678571,GAN,0.3898591844211289,0.4477267031142928,CNN,0.2341190153174431,0.04368514467237275,GAN,0.6308009077067478,2.7651152367933545,CNN,0.007863999999999982,0.012680000000000025,CNN,0.00541999999999998,0.07724399999999998,CNN,0.004671999999999996,0.030628000000000002,CNN,0.003028000000000003,0.033808000000000005,CNN,0.003944000000000003,0.022099999999999995,CNN,0.0033680000000000003,0.004031999999999999,CNN
148,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,12,3,0,CNN,3,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-19.72623330459347,202.26547641489404,CNN,278.06206180891496,393.22461195980765,CNN,484.4206929083439,693.5500927581369,CNN,28.61916330722598,202.2654775631364,CNN,0.9102494773440951,0.5516134963784817,GAN,0.7826681802962672,0.43050285213459305,GAN,0.3939411366462624,0.4476012707005045,CNN,0.23488060498529167,0.053521405869651276,GAN,1.918363433739069,3.94706798787578,CNN,0.0049480000000000635,0.016096,CNN,0.0016519999999999868,0.06600800000000001,CNN,0.005304000000000003,0.023803999999999992,CNN,0.007780000000000009,0.030444,CNN,0.004984000000000002,0.018411999999999998,CNN,0.0011160000000000007,0.005311999999999999,CNN
149,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,12,3,0,CNN,3,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-11.53499362203137,185.57801578396317,CNN,253.54290912424207,365.78992145163676,CNN,442.88607544095254,661.1385084753379,CNN,24.807479157998742,185.5786208958316,CNN,0.8136603864358263,0.48855869798542,GAN,0.9148998769567395,0.5248202586136452,GAN,0.3889171297725192,0.4473506280064279,CNN,0.22891798243065833,0.06082791124537961,GAN,0.5238280502804251,3.270454546128807,CNN,0.007511999999999963,0.018067999999999973,CNN,0.005552000000000001,0.06561600000000001,CNN,0.009235999999999994,0.021264000000000005,CNN,0.007400000000000004,0.025823999999999986,CNN,0.006188000000000006,0.019384,CNN,0.0018679999999999999,0.005415999999999999,CNN
150,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,12,3,0,CNN,3,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-6.582386721131015,149.98626205458365,CNN,224.76102991831868,320.6306980869537,CNN,405.12777533799203,576.9820830433434,CNN,16.72529858744205,149.98626304831677,CNN,0.7324417970339292,0.4140845054937672,GAN,0.8277803157052521,0.4143771199338926,GAN,0.3641186131342485,0.42626760210364517,CNN,0.20872905472758643,0.050827419971114396,GAN,0.3734309089917218,1.7318428845945508,CNN,0.007855999999999974,0.021155999999999953,CNN,0.005060000000000009,0.05202800000000002,CNN,0.0029,0.019308,CNN,0.00671200000000001,0.02715999999999999,CNN,0.0030960000000000015,0.019491999999999995,CNN,0.0024000000000000002,0.0047799999999999995,CNN
151,CNN,CNN,GAN,CNN,CNN,GAN,CNN,CNN,12,3,0,CNN,3,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;gan_distributional_cases;pd_mt_disagreement,,PSD log-L2 · PSD slope |Δ| · Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-6.645163657175695,133.98969626399685,CNN,195.85760302918382,288.3041319810336,CNN,363.16241621546317,531.6783778889121,CNN,14.72081042315529,133.98969695852423,CNN,0.7459469768568617,0.3501711544195922,GAN,0.6522353647152145,0.3345055804912277,GAN,0.3427027397790662,0.400667249043033,CNN,0.19300017924534343,0.04714637996407291,GAN,0.4805082207209672,1.3762927259153699,CNN,0.0048079999999999234,0.02037599999999995,CNN,0.0012719999999999954,0.04281200000000002,CNN,0.0015960000000000002,0.014008000000000007,CNN,0.003280000000000005,0.026256,CNN,0.002472000000000002,0.016615999999999992,CNN,0.0005839999999999995,0.007431999999999999,CNN
0,CNN,CNN,GAN,CNN,CNN,CNN,CNN,CNN,13,2,0,CNN,2,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;pd_mt_disagreement,,Gradient Wasserstein-1 · Gradient kurtosis |Δ|,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD log-L2 · PSD slope |Δ| · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,3.322278106063319,-23.929900432316913,CNN,221.5959260435228,232.8712609066182,CNN,631.3353259921904,635.3590529294918,CNN,12.176706260719543,33.49329048225263,CNN,0.5255543702425648,0.5591371070775545,CNN,1.2455570835722232,1.6967354598732793,CNN,0.35707416951186594,0.3674814157891237,CNN,0.14188089210899743,0.06734089176309455,GAN,3.7140525761627714,2.6359346171655034,GAN,0.0032079999999999886,0.0050800000000000844,CNN,0.003712000000000021,0.005307999999999979,CNN,0.0010360000000000022,0.0047719999999999985,CNN,0.0019559999999999994,0.00958400000000001,CNN,0.0015399999999999997,0.006048000000000005,CNN,0.0001399999999999995,0.0015399999999999997,CNN
1,CNN,CNN,GAN,CNN,CNN,CNN,CNN,CNN,13,2,0,CNN,2,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;pd_mt_disagreement,,Gradient Wasserstein-1 · Gradient kurtosis |Δ|,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD log-L2 · PSD slope |Δ| · Gradient MAE · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-10.048282138120044,-30.235911695222605,CNN,243.81812028203902,263.18362877473606,CNN,675.4263819296079,728.2230661646629,CNN,15.54843536779524,38.417057420888895,CNN,0.5512168481123898,0.5773172237469754,CNN,1.3965497627966277,1.7842033787943516,CNN,0.365122821373616,0.3811750065568441,CNN,0.15998756825210722,0.06529310671377664,GAN,3.7279624384997483,2.276064014374999,GAN,0.0018759999999999888,0.006167999999999951,CNN,0.00015599999999998948,0.00037599999999998746,CNN,0.0011919999999999986,0.0062399999999999956,CNN,0.003392000000000006,0.009916000000000008,CNN,0.0013360000000000039,0.0066840000000000024,CNN,0.0009239999999999995,0.0015840000000000003,CNN
33,CNN,CNN,GAN,CNN,CNN,CNN,CNN,CNN,13,2,0,CNN,2,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;pd_mt_disagreement,,PSD log-L2 · Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD slope |Δ| · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-15.843431562956813,238.84470415197933,CNN,352.71875426421553,499.91072771643724,CNN,764.751857341383,1305.5708100380843,CNN,39.744213044836684,238.84478860270244,CNN,1.1318069454482156,0.5073020370980564,GAN,0.44703668363773796,0.5214265764265789,CNN,0.4413939123562078,0.4643614594791311,CNN,0.29505791064170783,0.07413455585086069,GAN,0.4279832512675874,3.6963522145012,CNN,0.0035879999999999246,0.007031999999999927,CNN,0.005488000000000048,0.05803199999999997,CNN,0.006652000000000019,0.033444,CNN,0.005656000000000008,0.023803999999999992,CNN,0.011028000000000003,0.020332000000000003,CNN,0.0016480000000000002,0.006284,CNN
34,CNN,CNN,GAN,CNN,CNN,CNN,CNN,CNN,13,2,0,CNN,2,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;pd_mt_disagreement,,PSD log-L2 · Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD slope |Δ| · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-20.135932132371156,222.41493606806873,CNN,347.5407834638081,479.9809998607392,CNN,741.5300760175506,1263.77870563877,CNN,46.251136668676736,222.4149486600175,CNN,1.2791768655847573,0.5305548480536366,GAN,0.16405255341975256,0.6073565045150966,CNN,0.4382239262492533,0.45985698873311476,CNN,0.2876658748467998,0.0881316426055574,GAN,0.1346029532023607,8.444757438530306,CNN,0.006464000000000025,0.009028000000000036,CNN,0.007391999999999954,0.04523200000000005,CNN,0.008663999999999977,0.02841200000000002,CNN,0.009000000000000008,0.01938799999999999,CNN,0.013480000000000006,0.01658799999999999,CNN,0.0012759999999999994,0.007715999999999999,CNN
35,CNN,CNN,GAN,CNN,CNN,CNN,CNN,CNN,13,2,0,CNN,2,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;pd_mt_disagreement,,PSD log-L2 · Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD slope |Δ| · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-13.829129169126897,199.78814386131788,CNN,348.67662963704873,459.76373070908437,CNN,739.6425837087753,1044.0418570863724,CNN,39.15468492629338,199.78841511464245,CNN,1.2113576942596804,0.5061641133876118,GAN,0.16536256267430294,0.7385101030315064,CNN,0.43871695783849757,0.4591003013746013,CNN,0.27608230384507926,0.10093002044487101,GAN,1.2214927921567025,1.9641413273485604,CNN,0.00596400000000008,0.010852000000000084,CNN,0.0047559999999999825,0.03966400000000003,CNN,0.0071279999999999955,0.02951999999999999,CNN,0.00898800000000001,0.021732,CNN,0.006084000000000006,0.014336000000000002,CNN,0.0001559999999999999,0.007083999999999998,CNN
37,CNN,CNN,GAN,CNN,CNN,CNN,CNN,CNN,13,2,0,CNN,2,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;pd_mt_disagreement,,PSD log-L2 · Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD slope |Δ| · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-9.774547764443058,185.7255329861975,CNN,324.00262605241386,434.4685619297473,CNN,693.7541604228729,985.3873686911853,CNN,27.347777452847012,185.72564396595132,CNN,1.0164917172558812,0.4216846079419272,GAN,0.333858892598242,0.7438333389283682,CNN,0.42879817339946263,0.45526888953830535,CNN,0.2561544827185117,0.09289661410131235,GAN,0.6198336403880873,1.9501852935252906,CNN,0.0048120000000000385,0.011180000000000079,CNN,0.0018880000000000008,0.03538399999999997,CNN,0.005987999999999993,0.023851999999999984,CNN,0.007008,0.023548,CNN,0.0020760000000000015,0.014876,CNN,0.0013679999999999994,0.0071719999999999996,CNN
38,CNN,CNN,GAN,CNN,CNN,CNN,CNN,CNN,13,2,0,CNN,2,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;pd_mt_disagreement,,PSD log-L2 · Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD slope |Δ| · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-7.17464604397468,155.51815889299374,CNN,267.36021962095435,369.5253506943108,CNN,566.207560058499,832.3491486444949,CNN,25.373902556758566,155.5217534050906,CNN,0.7259798181945653,0.3818500161976566,GAN,0.7039220746643611,0.9054415569818131,CNN,0.3735693728817356,0.4104464196205163,CNN,0.22252070569972654,0.08692384320098438,GAN,0.19787042135553534,3.046934738206186,CNN,0.005848000000000075,0.01596400000000009,CNN,0.005199999999999982,0.041595999999999966,CNN,0.003239999999999993,0.01417999999999997,CNN,0.004572000000000007,0.01980399999999999,CNN,0.006304000000000004,0.017388,CNN,0.00012799999999999964,0.004019999999999999,CNN
2,CNN,CNN,GAN,CNN,CNN,CNN,CNN,CNN,14,1,0,CNN,1,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;pd_mt_disagreement,,Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD log-L2 · PSD slope |Δ| · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-13.715405071461689,-43.28645877798159,CNN,271.04069176081435,286.5523436257065,CNN,727.5703606765762,747.5867387535233,CNN,19.60719507954446,49.493286268792005,CNN,0.543724831697504,0.5980671879874826,CNN,1.370600809507899,1.8085429850820773,CNN,0.37335805477379874,0.3867739779970362,CNN,0.1699299385733475,0.0710205696522468,GAN,3.4573040439728793,4.016448589532054,CNN,0.00016799999999994597,0.005952000000000068,CNN,0.0006360000000000254,0.0010359999999999814,CNN,0.00136,0.008292,CNN,0.0017320000000000113,0.011363999999999999,CNN,0.0013120000000000007,0.007428000000000004,CNN,0.00132,0.0022440000000000003,CNN
4,CNN,CNN,GAN,CNN,CNN,CNN,CNN,CNN,14,1,0,CNN,1,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;pd_mt_disagreement,,Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD log-L2 · PSD slope |Δ| · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-27.076085278503694,-56.26445677817653,CNN,312.23008605350753,346.14502480255044,CNN,795.3393481668863,861.0364561856394,CNN,33.36635429998364,61.96990299695135,CNN,0.5436400529361233,0.6312109785871217,CNN,1.263610883406788,1.8472599809915717,CNN,0.3920347216306909,0.41031573627191736,CNN,0.18725240635725657,0.07460440784103267,GAN,2.9199319974397397,3.875584179080013,CNN,0.00026799999999993496,0.009391999999999956,CNN,0.0014680000000000248,0.0044319999999999915,CNN,0.003379999999999994,0.008611999999999995,CNN,0.005544000000000007,0.01056,CNN,0.0041120000000000045,0.007272000000000001,CNN,0.00136,0.0019120000000000005,CNN
5,CNN,CNN,GAN,CNN,CNN,CNN,CNN,CNN,14,1,0,CNN,1,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;pd_mt_disagreement,,Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD log-L2 · PSD slope |Δ| · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-29.871797415116948,-56.37363310167396,CNN,331.20302392786385,357.4089246474877,CNN,814.1251512794533,842.2411274859652,CNN,35.32829511630865,58.58750500476885,CNN,0.5583519999584546,0.6249307968423689,CNN,1.2251321780777247,1.857432688594948,CNN,0.40084965022376245,0.4148898891982404,CNN,0.19427018172256152,0.07866338792677946,GAN,2.616764454458778,4.577044820978596,CNN,0.0020520000000000538,0.009912000000000032,CNN,0.00044800000000000395,0.0008039999999999714,CNN,0.006924,0.009852,CNN,0.007680000000000006,0.010419999999999999,CNN,0.005352000000000003,0.008508000000000002,CNN,0.001340000000000001,0.002576,CNN
7,CNN,CNN,GAN,CNN,CNN,CNN,CNN,CNN,14,1,0,CNN,1,0,False,False,False,False,,candidate_structural_hallucination_signature;cnn_consensus_core;pd_mt_disagreement,,Gradient Wasserstein-1,"WPD Bias |·| · WPD MAE · WPD RMSE · WPD Wasserstein-1 · PSD log-L2 · PSD slope |Δ| · Gradient MAE · Gradient kurtosis |Δ| · Exceedance |Δ|, s>5 · Exceedance |Δ|, s>10 · Exceedance |Δ|, s>15 · Exceedance |Δ|, p90 · Exceedance |Δ|, p95 · Exceedance |Δ|, p99",,-48.34723932355751,-52.68439176781751,CNN,307.73585041558454,362.09628774014067,CNN,705.9303574253695,790.9926744038224,CNN,60.2050185397248,63.22167358250804,CNN,0.6147404703544644,0.6541259987583254,CNN,1.219517599508219,1.7924594031857284,CNN,0.39094158124414563,0.4095720239951377,CNN,0.2231354271334698,0.07129465895060019,GAN,3.304822203781285,4.503949882224074,CNN,0.0029000000000000137,0.00651999999999997,CNN,0.0040160000000000196,0.0049200000000000355,CNN,0.009071999999999997,0.010148000000000004,CNN,0.009420000000000012,0.010160000000000002,CNN,0.007640000000000001,0.008872000000000005,CNN,0.003528,0.0036120000000000006,CNN
