method,sample_idx,psnr,wpd_bias,wpd_mae,wpd_rmse,wpd_w1,psd_log_l2,psd_slope_gt,psd_slope_sr,psd_slope_delta,psd_slope_abs_delta,grad_mae,grad_w1,grad_kurtosis_gt,grad_kurtosis_sr,grad_kurtosis_delta,grad_kurtosis_abs_delta,exceed_frac_gt_t5,exceed_frac_sr_t5,exceed_frac_delta_t5,exceed_frac_abs_delta_t5,exceed_frac_gt_t10,exceed_frac_sr_t10,exceed_frac_delta_t10,exceed_frac_abs_delta_t10,exceed_frac_gt_t15,exceed_frac_sr_t15,exceed_frac_delta_t15,exceed_frac_abs_delta_t15,exceed_frac_gt_p90,exceed_frac_sr_p90,exceed_frac_delta_p90,exceed_frac_abs_delta_p90,exceed_frac_gt_p95,exceed_frac_sr_p95,exceed_frac_delta_p95,exceed_frac_abs_delta_p95,exceed_frac_gt_p99,exceed_frac_sr_p99,exceed_frac_delta_p99,exceed_frac_abs_delta_p99,key,pd_distance,mt_distance,ssim
gan,42,32.9842981314092,67.79983441676508,191.83675103799422,390.16806872751215,67.88764913034542,0.22324397284010764,0.9840029470990297,0.7398335950580347,-0.244169352040995,0.244169352040995,0.26497470675736257,0.04517035799623609,29.75698181012896,34.764739830223505,5.0077580200945455,5.0077580200945455,0.845884,0.851504,0.005620000000000069,0.005620000000000069,0.464704,0.49468,0.029976000000000003,0.029976000000000003,0.110212,0.113448,0.003235999999999989,0.003235999999999989,0.1,0.104252,0.004251999999999992,0.004251999999999992,0.05,0.055564,0.0055639999999999995,0.0055639999999999995,0.01,0.012044,0.002043999999999999,0.002043999999999999,gan_s42_speed_p160_x0_y0,14.632793364821667,7.383090972900391,0.5237622978006099
gan,43,32.849247881515296,64.22977553376664,179.45667814329857,366.2939931243155,64.34676784029098,0.20739789626749425,0.9371233583412069,0.7612996270180025,-0.1758237313232044,0.1758237313232044,0.2649037629615776,0.043420609650181234,32.816736536068696,33.62125512370957,0.8045185876408709,0.8045185876408709,0.821688,0.830348,0.008660000000000001,0.008660000000000001,0.432408,0.458952,0.026544000000000012,0.026544000000000012,0.095104,0.096008,0.000904000000000002,0.000904000000000002,0.1,0.100464,0.0004639999999999922,0.0004639999999999922,0.05,0.053696,0.003695999999999998,0.003695999999999998,0.01,0.01318,0.0031800000000000005,0.0031800000000000005,gan_s43_speed_p160_x0_y0,13.784137402758168,7.053122520446777,0.46285908938323445
gan,44,32.24624416721567,59.98019818383339,171.6467484040978,403.10638993876347,60.99604367065546,0.19396671449032934,0.9008753355404187,0.7845302907040153,-0.1163450448364034,0.1163450448364034,0.26484284145341397,0.0478189592914328,35.597979091113544,41.07843752832822,5.480458437214679,5.480458437214679,0.79656,0.806732,0.010171999999999959,0.010171999999999959,0.403556,0.420048,0.01649199999999995,0.01649199999999995,0.064832,0.072288,0.007456000000000004,0.007456000000000004,0.1,0.103024,0.003023999999999999,0.003023999999999999,0.05,0.059296,0.009295999999999999,0.009295999999999999,0.01,0.013256,0.003256,0.003256,gan_s44_speed_p160_x0_y0,13.855413188888303,7.041088581085205,0.38793381852887476
gan,45,31.29346884710588,70.2573602103917,181.6944046345763,439.22505232722693,70.48629345766241,0.28218935725800615,1.020788916991414,0.8657096056531957,-0.15507931133821828,0.15507931133821828,0.3134983589962997,0.053913321369812126,28.833496921868903,29.552375554074224,0.7188786322053211,0.7188786322053211,0.765232,0.785056,0.019823999999999953,0.019823999999999953,0.39386,0.410948,0.017087999999999992,0.017087999999999992,0.05044,0.059224,0.008784,0.008784,0.1,0.106816,0.006815999999999989,0.006815999999999989,0.05,0.058708,0.008708,0.008708,0.01,0.01564,0.005640000000000001,0.005640000000000001,gan_s45_speed_p160_x0_y0,13.609391097429418,6.773196697235107,0.3364160331480848
gan,46,30.54058406520525,81.55946878777816,205.42398779151955,462.12199591996784,81.60495944556658,0.324474888827923,1.2007285753106773,0.8736543038319757,-0.3270742714787016,0.3270742714787016,0.3494768754071843,0.07022802359129145,24.502927978627852,25.237352885014904,0.7344249063870514,0.7344249063870514,0.782556,0.799812,0.017255999999999938,0.017255999999999938,0.41326,0.435532,0.02227199999999996,0.02227199999999996,0.047772,0.053648,0.005875999999999999,0.005875999999999999,0.1,0.11338,0.013379999999999989,0.013379999999999989,0.05,0.058464,0.008464,0.008464,0.01,0.015508,0.005507999999999999,0.005507999999999999,gan_s46_speed_p160_x0_y0,16.27228595124608,6.650214672088623,0.33693808695324917
gan,47,30.416833211650466,84.29327711337316,206.54086937319875,494.32895071796327,84.36834808218376,0.3379268440269908,1.2596917643279093,0.8612476674086018,-0.3984440969193075,0.3984440969193075,0.34747573458150804,0.07097197963236714,24.150592053474924,22.58549625388472,-1.5650957995902033,1.5650957995902033,0.789616,0.803476,0.013859999999999983,0.013859999999999983,0.417872,0.434152,0.01627999999999996,0.01627999999999996,0.042404,0.048252,0.005848000000000006,0.005848000000000006,0.1,0.120012,0.020011999999999988,0.020011999999999988,0.05,0.05764,0.007639999999999994,0.007639999999999994,0.01,0.017908,0.007908,0.007908,gan_s47_speed_p160_x0_y0,13.108895112859523,7.498397350311279,0.3308093362400592
gan,48,30.026878695732123,80.94689544108722,196.0765279545683,478.9987321562433,81.2130872857619,0.33766192201168893,1.2687737908771686,0.8803865094124504,-0.3883872814647181,0.3883872814647181,0.3413861118039205,0.06484756317182425,23.037902715482684,23.868039484323386,0.8301367688407026,0.8301367688407026,0.78302,0.796884,0.013863999999999987,0.013863999999999987,0.394804,0.412744,0.01794000000000001,0.01794000000000001,0.03326,0.038692,0.005431999999999999,0.005431999999999999,0.1,0.11982,0.01981999999999999,0.01981999999999999,0.05,0.059028,0.009027999999999994,0.009027999999999994,0.01,0.017076,0.007076000000000001,0.007076000000000001,gan_s48_speed_p160_x0_y0,13.107025960847848,6.682991981506348,0.36815821567426904
gan,49,29.971253364739507,72.60144292687838,183.97644438008732,431.6010204103105,72.75099111450358,0.3442827196592752,1.2924078374666768,0.8820082800214202,-0.4103995574452566,0.4103995574452566,0.33613040316003145,0.0669937056994581,22.615851573923415,24.024681285499565,1.40882971157615,1.40882971157615,0.770844,0.788776,0.01793200000000006,0.01793200000000006,0.34972,0.371104,0.021384000000000014,0.021384000000000014,0.020384,0.026284,0.005899999999999999,0.005899999999999999,0.1,0.12608,0.026079999999999992,0.026079999999999992,0.05,0.059548,0.009547999999999994,0.009547999999999994,0.01,0.017148,0.007148,0.007148,gan_s49_speed_p160_x0_y0,13.662675111493924,7.889017105102539,0.3780922854134085
gan,50,29.86544616318644,62.0526990124357,164.67380335389498,366.4870351561325,62.063466279085475,0.3616267531721974,1.3487087613978361,0.889679345968801,-0.4590294154290351,0.4590294154290351,0.33595610263377074,0.07294068427095299,21.6405796621184,20.599218634152805,-1.0413610279655963,1.0413610279655963,0.758512,0.775432,0.016920000000000046,0.016920000000000046,0.29016,0.30662,0.01646000000000003,0.01646000000000003,0.007008,0.012548,0.00554,0.00554,0.1,0.128736,0.028735999999999984,0.028735999999999984,0.05,0.061012,0.011011999999999994,0.011011999999999994,0.01,0.016408,0.006407999999999999,0.006407999999999999,gan_s50_speed_p160_x0_y0,14.865452226211227,6.713321685791016,0.3957204490454885
gan,51,29.781031780439207,56.051618967412374,152.69112715115438,311.9276374149713,56.05180085449319,0.37529478648502484,1.356345715961108,0.8620787281423027,-0.4942669878188054,0.4942669878188054,0.3309820830646324,0.07176202034370155,19.79685707102444,17.49964422078016,-2.297212850244282,2.297212850244282,0.747644,0.763116,0.015472000000000041,0.015472000000000041,0.230452,0.248528,0.01807600000000001,0.01807600000000001,0.002328,0.005472,0.003144,0.003144,0.1,0.127632,0.02763199999999999,0.02763199999999999,0.05,0.060528,0.010527999999999996,0.010527999999999996,0.01,0.018208,0.008207999999999998,0.008207999999999998,gan_s51_speed_p160_x0_y0,16.03686368056312,7.996896266937256,0.447623542572994
gan,52,29.999403935310497,51.1903086077931,146.7738818744067,285.31394404368126,51.27100135955162,0.3774567534312796,1.3807288418811718,0.8850469755641244,-0.49568186631704747,0.49568186631704747,0.3307599920295719,0.0691489581337113,17.230958459135245,12.891711529866924,-4.33924692926832,4.33924692926832,0.734164,0.749008,0.014843999999999968,0.014843999999999968,0.175312,0.20332,0.028008000000000005,0.028008000000000005,0.000768,0.002636,0.0018679999999999999,0.0018679999999999999,0.1,0.126316,0.026316000000000006,0.026316000000000006,0.05,0.062296,0.012295999999999994,0.012295999999999994,0.01,0.0202,0.010199999999999999,0.010199999999999999,gan_s52_speed_p160_x0_y0,16.98731478928289,7.0050048828125,0.44841605132461654
gan,53,30.1715949200018,46.05504646730751,134.20382223665447,279.27313747788565,46.155964723741356,0.3768958501325225,1.4015540395722368,0.8720870584253717,-0.5294669811468651,0.5294669811468651,0.32292656588264834,0.04953733247099974,15.649433105046507,14.192576118368004,-1.4568569866785026,1.4568569866785026,0.71652,0.731968,0.015447999999999906,0.015447999999999906,0.139028,0.167852,0.02882399999999999,0.02882399999999999,0.000696,0.001876,0.00118,0.00118,0.1,0.123948,0.023947999999999997,0.023947999999999997,0.05,0.06518,0.015179999999999999,0.015179999999999999,0.01,0.019088,0.009088,0.009088,gan_s53_speed_p160_x0_y0,18.078201501754,7.919146537780762,0.4292371880271335
gan,54,30.26339554753549,43.02705086157362,129.83807157318313,279.0243570400071,43.035398248082295,0.4025931360391375,1.4231580494250449,0.8626556998660546,-0.5605023495589903,0.5605023495589903,0.32374778047453107,0.04519192154268008,15.68227149997276,14.967920408307283,-0.7143510916654776,0.7143510916654776,0.69838,0.712816,0.014436000000000004,0.014436000000000004,0.118428,0.148028,0.029599999999999987,0.029599999999999987,0.000848,0.00172,0.0008719999999999999,0.0008719999999999999,0.1,0.127736,0.027735999999999983,0.027735999999999983,0.05,0.06906,0.019059999999999994,0.019059999999999994,0.01,0.015308,0.005308,0.005308,gan_s54_speed_p160_x0_y0,18.305326668249773,9.581897735595703,0.46204183939497817
gan,55,29.931009585250738,42.68791330989622,130.97706345384552,298.13837911899185,42.76681335395773,0.39781613789183734,1.3938067774913179,0.8073331509421408,-0.5864736265491771,0.5864736265491771,0.3243348137711801,0.036676268520452894,16.01867727155572,16.38371009032158,0.365032818765858,0.365032818765858,0.674288,0.686848,0.012560000000000016,0.012560000000000016,0.110956,0.1387,0.02774399999999999,0.02774399999999999,0.001152,0.002788,0.001636,0.001636,0.1,0.127012,0.027012000000000008,0.027012000000000008,0.05,0.069676,0.019676,0.019676,0.01,0.016088,0.006088000000000001,0.006088000000000001,gan_s55_speed_p160_x0_y0,17.428151978200873,7.846588134765625,0.45229433753686626
gan,56,29.6283766092074,40.6409941906956,130.60547125788227,301.9471940438411,40.65106975902318,0.40719479962823085,1.4030071441121568,0.7595955889609918,-0.643411555151165,0.643411555151165,0.32714313079404006,0.03433142842898893,16.1257751842377,17.56295047313207,1.4371752888943696,1.4371752888943696,0.656012,0.663984,0.007971999999999979,0.007971999999999979,0.11208,0.135436,0.023356000000000002,0.023356000000000002,0.001368,0.00292,0.0015519999999999998,0.0015519999999999998,0.1,0.123272,0.023272,0.023272,0.05,0.065424,0.015423999999999993,0.015423999999999993,0.01,0.017028,0.007028000000000001,0.007028000000000001,gan_s56_speed_p160_x0_y0,17.584091876726443,7.826909065246582,0.460807966246565
gan,57,29.104545242708497,39.544572659485326,132.0767709443414,311.6089028601624,39.58628714678487,0.4006591675112981,1.3897450848438164,0.6667064137067159,-0.7230386711371005,0.7230386711371005,0.3325498030404337,0.033356368875533254,15.331920002860606,16.671981890405554,1.3400618875449481,1.3400618875449481,0.622136,0.639424,0.01728799999999997,0.01728799999999997,0.114448,0.134728,0.020279999999999992,0.020279999999999992,0.001504,0.003548,0.002044,0.002044,0.1,0.117424,0.017423999999999995,0.017423999999999995,0.05,0.063728,0.013728000000000004,0.013728000000000004,0.01,0.017612,0.007611999999999999,0.007611999999999999,gan_s57_speed_p160_x0_y0,18.354637384973643,6.805661201477051,0.46336049226260095
gan,58,28.596294182804364,41.80715703422689,139.08224976293016,328.3678758457376,41.84248933483754,0.36694103953564483,1.4063733521537929,0.6796595084480371,-0.7267138437057558,0.7267138437057558,0.34185887067676546,0.028417331255454904,15.086790140907546,16.04312857239419,0.9563384314866425,0.9563384314866425,0.566708,0.578664,0.011955999999999967,0.011955999999999967,0.121672,0.142588,0.02091599999999999,0.02091599999999999,0.001604,0.004324,0.0027199999999999998,0.0027199999999999998,0.1,0.116376,0.016375999999999988,0.016375999999999988,0.05,0.062584,0.012583999999999998,0.012583999999999998,0.01,0.017324,0.007323999999999999,0.007323999999999999,gan_s58_speed_p160_x0_y0,18.762904108038654,8.349846839904785,0.46782386623201816
gan,59,28.730860257058026,40.41726456092186,144.91438652456142,352.21523786165676,40.419582173838286,0.34721861189807524,1.4045769897494929,0.6524066825473719,-0.752170307202121,0.752170307202121,0.34760212538656843,0.04024647487853458,14.865235207158928,17.470146497590527,2.6049112904315983,2.6049112904315983,0.539832,0.549532,0.009700000000000042,0.009700000000000042,0.132356,0.150164,0.01780799999999999,0.01780799999999999,0.002068,0.00524,0.003172,0.003172,0.1,0.112732,0.012731999999999993,0.012731999999999993,0.05,0.059112,0.009111999999999995,0.009111999999999995,0.01,0.015572,0.0055720000000000006,0.0055720000000000006,gan_s59_speed_p160_x0_y0,18.65101850934172,7.89148473739624,0.48341279677535176
gan,60,28.329066536207602,43.84352761209674,157.51046670843476,373.5898403770858,43.843585489197956,0.32828416346707934,1.417109777555892,0.6205363813147443,-0.7965733962411478,0.7965733962411478,0.35886967158164884,0.043687215861080986,14.594746371370015,18.31180475657309,3.7170583852030745,3.7170583852030745,0.534092,0.54546,0.011367999999999934,0.011367999999999934,0.143324,0.161208,0.017883999999999983,0.017883999999999983,0.002604,0.006072,0.003468,0.003468,0.1,0.11342,0.013420000000000001,0.013420000000000001,0.05,0.058584,0.008583999999999994,0.008583999999999994,0.01,0.015708,0.0057079999999999995,0.0057079999999999995,gan_s60_speed_p160_x0_y0,18.604905025455473,8.357301712036133,0.4944634083011988
gan,61,27.391972712538028,47.31413044377385,170.69158381069283,391.19034604973046,47.31612935358965,0.3113392260396823,1.4340073785641592,0.6371567153183717,-0.7968506632457875,0.7968506632457875,0.37410674370013247,0.040883120844005326,14.696636962314253,16.68294194689626,1.9863049845820075,1.9863049845820075,0.5667,0.58054,0.013839999999999963,0.013839999999999963,0.155884,0.174676,0.018792000000000003,0.018792000000000003,0.003412,0.00746,0.0040479999999999995,0.0040479999999999995,0.1,0.114068,0.014067999999999997,0.014067999999999997,0.05,0.059608,0.009607999999999998,0.009607999999999998,0.01,0.015492,0.005492,0.005492,gan_s61_speed_p160_x0_y0,19.516031588862035,8.12722110748291,0.5005367776018992
gan,62,27.555737336852314,38.75508175732228,150.90226782062624,348.21310336057036,38.78460056098162,0.3250538701160363,1.485703004345046,0.5998657323182051,-0.885837272026841,0.885837272026841,0.35622730888911613,0.05883964690749386,15.211940625083377,17.5794817189947,2.3675410939113224,2.3675410939113224,0.587188,0.60156,0.01437199999999994,0.01437199999999994,0.133248,0.148484,0.015236,0.015236,0.002504,0.005088,0.0025839999999999995,0.0025839999999999995,0.1,0.112268,0.012268000000000001,0.012268000000000001,0.05,0.057232,0.007231999999999995,0.007231999999999995,0.01,0.01406,0.004059999999999999,0.004059999999999999,gan_s62_speed_p160_x0_y0,17.993686869301147,6.650205135345459,0.48488723397785577
gan,63,27.457151988801428,32.90688963815919,129.72220525264623,301.61896231560655,32.93399758013227,0.30777725142456214,1.382052610795964,0.6258135151551835,-0.7562390956407806,0.7562390956407806,0.34952559468188876,0.06158289482035203,14.681603143001265,17.476471750067894,2.794868607066629,2.794868607066629,0.515292,0.539372,0.02407999999999999,0.02407999999999999,0.120748,0.134688,0.013940000000000008,0.013940000000000008,0.0015,0.003244,0.0017439999999999999,0.0017439999999999999,0.1,0.11272,0.012719999999999995,0.012719999999999995,0.05,0.058636,0.008635999999999998,0.008635999999999998,0.01,0.01206,0.0020599999999999993,0.0020599999999999993,gan_s63_speed_p160_x0_y0,18.199751597271156,7.5776286125183105,0.4774163339519599
gan,64,28.05975781795003,26.911623817444255,116.6788404929497,264.8711723381952,27.0555239756677,0.2508320138867656,1.1213295679735,0.5655176174485788,-0.5558119505249213,0.5558119505249213,0.3028176271693724,0.036116165363567404,18.670445427544397,21.351786954875944,2.681341527331547,2.681341527331547,0.549268,0.565484,0.016216000000000008,0.016216000000000008,0.120608,0.137184,0.016575999999999994,0.016575999999999994,0.001796,0.002388,0.0005919999999999999,0.0005919999999999999,0.1,0.113192,0.013191999999999995,0.013191999999999995,0.05,0.056248,0.006247999999999997,0.006247999999999997,0.01,0.009852,-0.00014800000000000056,0.00014800000000000056,gan_s64_speed_p160_x0_y0,16.701032359601633,7.137726306915283,0.49028544355778925
gan,65,28.387056297509854,26.527184813444254,117.05570192079571,247.00277723564068,26.542687970413848,0.255383766675302,1.0081824913899362,0.48637538959426874,-0.5218071017956675,0.5218071017956675,0.2813444523076939,0.031080720156120012,24.043227681614542,24.388539197604292,0.3453115159897493,0.3453115159897493,0.620876,0.634896,0.014020000000000032,0.014020000000000032,0.151052,0.166536,0.015483999999999998,0.015483999999999998,0.001412,0.002052,0.0006399999999999999,0.0006399999999999999,0.1,0.112712,0.012712000000000001,0.012712000000000001,0.05,0.055024,0.005024000000000001,0.005024000000000001,0.01,0.01018,0.0001799999999999996,0.0001799999999999996,gan_s65_speed_p160_x0_y0,16.23947552161985,5.576780319213867,0.4788627213785085
gan,66,28.254516945464275,28.49927235568039,125.18331815204124,246.05193897137048,28.632022591856998,0.2945342689969415,0.9789721173756035,0.46311368233065514,-0.5158584350449484,0.5158584350449484,0.2744095469887624,0.029921664736965784,25.78116144654497,23.32154609112219,-2.4596153554227804,2.4596153554227804,0.67218,0.683112,0.010932000000000053,0.010932000000000053,0.182064,0.197032,0.014968000000000009,0.014968000000000009,0.001612,0.001796,0.00018400000000000014,0.00018400000000000014,0.1,0.110052,0.010051999999999991,0.010051999999999991,0.05,0.056956,0.006955999999999997,0.006955999999999997,0.01,0.010644,0.0006440000000000005,0.0006440000000000005,gan_s66_speed_p160_x0_y0,15.979342195015368,6.4086198806762695,0.4811691203989892
