sample_idx,bicubic_afc_l1_a1,bicubic_afc_l1_a5,bicubic_afc_l1_a10,bicubic_afc_l1_a25,bicubic_afc_l1_a50,bicubic_afc_l1_a100,cnn_afc_l1_a1,cnn_afc_l1_a5,cnn_afc_l1_a10,cnn_afc_l1_a25,cnn_afc_l1_a50,cnn_afc_l1_a100,gan_afc_l1_a1,gan_afc_l1_a5,gan_afc_l1_a10,gan_afc_l1_a25,gan_afc_l1_a50,gan_afc_l1_a100,gt_sz_n_components,bicubic_sz_n_components,bicubic_sz_n_components_mae,cnn_sz_n_components,cnn_sz_n_components_mae,gan_sz_n_components,gan_sz_n_components_mae,gt_sz_largest_area,bicubic_sz_largest_area,bicubic_sz_largest_area_mae,cnn_sz_largest_area,cnn_sz_largest_area_mae,gan_sz_largest_area,gan_sz_largest_area_mae,gt_sz_largest_area_frac,bicubic_sz_largest_area_frac,bicubic_sz_largest_area_frac_mae,cnn_sz_largest_area_frac,cnn_sz_largest_area_frac_mae,gan_sz_largest_area_frac,gan_sz_largest_area_frac_mae,gt_sz_mean_area,bicubic_sz_mean_area,bicubic_sz_mean_area_mae,cnn_sz_mean_area,cnn_sz_mean_area_mae,gan_sz_mean_area,gan_sz_mean_area_mae,gt_sz_median_area,bicubic_sz_median_area,bicubic_sz_median_area_mae,cnn_sz_median_area,cnn_sz_median_area_mae,gan_sz_median_area,gan_sz_median_area_mae,gt_sz_area_entropy,bicubic_sz_area_entropy,bicubic_sz_area_entropy_mae,cnn_sz_area_entropy,cnn_sz_area_entropy_mae,gan_sz_area_entropy,gan_sz_area_entropy_mae,gt_sz_area_gini,bicubic_sz_area_gini,bicubic_sz_area_gini_mae,cnn_sz_area_gini,cnn_sz_area_gini_mae,gan_sz_area_gini,gan_sz_area_gini_mae,bicubic_exceedance_l1,cnn_exceedance_l1,gan_exceedance_l1,gt_branch_count,bicubic_branch_count,bicubic_branch_count_ae,cnn_branch_count,cnn_branch_count_ae,gan_branch_count,gan_branch_count_ae,gt_branch_count_gt_0p5,bicubic_branch_count_gt_0p5,bicubic_branch_count_gt_0p5_ae,cnn_branch_count_gt_0p5,cnn_branch_count_gt_0p5_ae,gan_branch_count_gt_0p5,gan_branch_count_gt_0p5_ae,gt_branch_count_gt_1,bicubic_branch_count_gt_1,bicubic_branch_count_gt_1_ae,cnn_branch_count_gt_1,cnn_branch_count_gt_1_ae,gan_branch_count_gt_1,gan_branch_count_gt_1_ae,gt_branch_count_gt_2,bicubic_branch_count_gt_2,bicubic_branch_count_gt_2_ae,cnn_branch_count_gt_2,cnn_branch_count_gt_2_ae,gan_branch_count_gt_2,gan_branch_count_gt_2_ae,gt_branch_count_gt_5,bicubic_branch_count_gt_5,bicubic_branch_count_gt_5_ae,cnn_branch_count_gt_5,cnn_branch_count_gt_5_ae,gan_branch_count_gt_5,gan_branch_count_gt_5_ae,gt_mean_persistence,bicubic_mean_persistence,bicubic_mean_persistence_ae,cnn_mean_persistence,cnn_mean_persistence_ae,gan_mean_persistence,gan_mean_persistence_ae,gt_median_persistence,bicubic_median_persistence,bicubic_median_persistence_ae,cnn_median_persistence,cnn_median_persistence_ae,gan_median_persistence,gan_median_persistence_ae,gt_max_persistence,bicubic_max_persistence,bicubic_max_persistence_ae,cnn_max_persistence,cnn_max_persistence_ae,gan_max_persistence,gan_max_persistence_ae,gt_total_persistence,bicubic_total_persistence,bicubic_total_persistence_ae,cnn_total_persistence,cnn_total_persistence_ae,gan_total_persistence,gan_total_persistence_ae,gt_top5_persistence_sum,bicubic_top5_persistence_sum,bicubic_top5_persistence_sum_ae,cnn_top5_persistence_sum,cnn_top5_persistence_sum_ae,gan_top5_persistence_sum,gan_top5_persistence_sum_ae,gt_persistence_entropy,bicubic_persistence_entropy,bicubic_persistence_entropy_ae,cnn_persistence_entropy,cnn_persistence_entropy_ae,gan_persistence_entropy,gan_persistence_entropy_ae,branch_count_winner,mean_persistence_winner,max_persistence_winner,total_persistence_winner,top5_persistence_sum_winner,persistence_entropy_winner
10,8762.0,4248.0,2291.0,798.0,300.0,105.0,5680.0,2872.0,1434.0,399.0,172.0,114.0,4951.0,874.0,647.0,399.0,212.0,155.0,265.975,46.925,219.05,123.975,142.00000000000003,388.4,122.42499999999995,108590.525,108880.25,289.7250000000058,109785.75,1195.2250000000058,107625.55,964.9749999999913,0.4343621,0.43552100000000005,0.0011589000000000738,0.43914299999999995,0.004780899999999977,0.4305022,0.0038598999999999717,1640.9799182737577,13233.843964059295,11592.864045785538,4473.578207924418,2832.5982896506603,1019.4685316278989,621.5113866458588,5.375,9280.0375,9274.6625,8.2875,2.9124999999999996,2.35,3.025,1.0326043601314776,0.7641930562310975,0.26841130390038015,0.8651152806336141,0.1674890794978635,1.0957078275752798,0.06310346744380224,0.9622339005620397,0.8987145898967153,0.06351931066532446,0.9505658143218231,0.011668086240216646,0.9664123320532966,0.004178431491256851,0.2621559999999999,0.2339319999999999,0.1350799999999999,3400.0,680.0,2720.0,1688.0,1712.0,7789.0,4389.0,2459.0,419.0,2040.0,1075.0,1384.0,4263.0,1804.0,1278.0,208.0,1070.0,529.0,749.0,1297.0,19.0,512.0,93.0,419.0,243.0,269.0,480.0,32.0,104.0,16.0,88.0,51.0,53.0,107.0,3.0,1.2499626670059043,1.1121480224151443,0.13781464459075998,1.1834245296080124,0.06653813739789194,0.8336185473193406,0.4163441196865637,0.7567855358123783,0.6451313492143527,0.11165418659802562,0.6367606609128416,0.12002487489953673,0.522756255045536,0.23402928076684226,26.746421813964844,21.98301285877824,4.7634089551866055,27.50650855526328,0.7600867412984371,29.09557694941759,2.3491551354527473,4249.8730678200745,756.2606552422981,3493.6124125777765,1997.6206059783249,2252.2524618417497,6493.054865070344,2243.1817972502695,75.24813146591187,52.5244020070415,22.723729458870366,74.61120109055192,0.6369303753599524,86.58237866880373,11.33424720289186,7.734014861895468,6.06513614856499,1.6688787133304777,6.966577712355842,0.7674371495396262,8.578024082636396,0.8440092207409284,cnn,cnn,cnn,gan,cnn,cnn
11,8597.0,4235.0,2351.0,827.0,376.0,165.0,5404.0,2817.0,1462.0,413.0,214.0,134.0,6412.0,1182.0,779.0,458.0,263.0,117.0,267.075,52.15,214.92499999999998,131.975,135.1,427.225,160.15000000000003,108860.2,110171.2,1311.0,109712.775,852.5749999999971,107832.05,1028.1499999999942,0.4354408,0.4406848,0.005243999999999971,0.43885110000000005,0.0034103000000000327,0.4313282,0.004112600000000022,1330.9836079501802,8633.394713648548,7302.4111056983675,2842.8435371466935,1511.8599291965133,1201.664555068745,129.31905288143525,5.5375,3069.4125,3063.875,7.6125,2.075,2.45,3.0874999999999995,1.031501676020362,0.7379143474043787,0.29358732861598325,0.8524154255431851,0.17908625047717686,1.108467511876516,0.07696583585615402,0.9635953621109989,0.9214425156522017,0.042152846458797244,0.9569256310037304,0.0066697311072685395,0.9656071334609277,0.0020117713499288037,0.25549200000000005,0.1873280000000002,0.15419999999999978,3344.0,719.0,2625.0,1851.0,1493.0,8343.0,4999.0,2366.0,432.0,1934.0,1049.0,1317.0,4479.0,2113.0,1244.0,222.0,1022.0,540.0,704.0,1359.0,115.0,486.0,88.0,398.0,242.0,244.0,501.0,15.0,98.0,16.0,82.0,42.0,56.0,123.0,25.0,1.2208298198272731,1.0665077079950167,0.15432211183225641,1.0782213399745213,0.14260847985275182,0.828322403410035,0.3925074164172381,0.7463675022125233,0.6153811707627028,0.13098633144982053,0.5749013222753998,0.17146617993712354,0.5180487330071628,0.22831876920536054,25.91020965576172,21.117198895663023,4.793010760098696,24.897793859243393,1.0124157965183258,28.072526045143604,2.1623163893818855,4082.4549175024013,766.819042048417,3315.635875453984,1995.787700292839,2086.6672172095623,6910.693811649922,2828.238894147521,74.59256267547607,53.25581522309221,21.33674745238386,68.85361793749034,5.738944737985733,84.19077528594062,9.598212610464543,7.716586516120257,6.140318539428609,1.576267976691648,7.058042618806311,0.6585438973139466,8.634161910001655,0.917575393881398,cnn,cnn,cnn,cnn,cnn,cnn
12,8532.0,4111.0,2313.0,828.0,358.0,180.0,5489.0,2775.0,1529.0,468.0,220.0,139.0,6154.0,1048.0,579.0,295.0,158.0,137.0,264.75,51.45,213.3,127.525,137.225,415.95,151.2,112664.45,114630.975,1966.5250000000087,113089.75,425.3000000000029,111872.925,791.5249999999942,0.45065779999999994,0.45852390000000004,0.007866100000000098,0.45235900000000007,0.0017012000000001248,0.44749169999999994,0.003166100000000005,1441.642001563319,11262.722779640262,9821.080778076943,5170.028116950196,3728.386115386877,1279.9931034854596,161.64889807785926,5.525,6234.1125,6228.587500000001,3096.7125,3091.1875,2.3625,3.1625000000000005,0.8885625961335133,0.5769780216960448,0.31158457443746845,0.6885067972325217,0.20005579890099157,0.9707467892035899,0.08218419307007663,0.9667706920842456,0.9171502047868152,0.049620487297430405,0.9526030227579285,0.014167669326317078,0.9689873897197266,0.0022166976354810464,0.26024400000000025,0.20467600000000008,0.18646800000000033,3426.0,703.0,2723.0,1833.0,1593.0,8749.0,5323.0,2342.0,423.0,1919.0,1005.0,1337.0,4376.0,2034.0,1224.0,217.0,1007.0,487.0,737.0,1333.0,109.0,473.0,83.0,390.0,228.0,245.0,485.0,12.0,85.0,14.0,71.0,42.0,43.0,107.0,22.0,1.1782457292880215,1.0641031038463855,0.114142625441636,1.0433177317308493,0.13492799755717222,0.7896728141021154,0.3885729151859061,0.7177737236022947,0.6211651073768731,0.0966086162254216,0.5589298774022637,0.158843846200031,0.5000890508759781,0.21768467272631664,24.332412719726562,20.362014450132847,3.9703982695937157,24.51631342805922,0.18390070833265781,26.65331575833261,2.3209030386060476,4036.669868540762,748.0644820040089,3288.605386536753,1912.4014022626466,2124.2684662781153,6908.847450579408,2872.1775820386465,71.0751428604126,51.48810003641993,19.587042823992668,65.7489283543313,5.3262145060813,83.23190239537507,12.156759534962475,7.7394103852161,6.1161549653348235,1.6232554198812768,7.03744518566758,0.7019651995485203,8.691666729266773,0.9522563440506726,cnn,bicubic,cnn,cnn,cnn,cnn
13,8153.0,3953.0,2202.0,811.0,346.0,152.0,5466.0,2752.0,1472.0,480.0,270.0,130.0,7047.0,974.0,568.0,345.0,189.0,107.0,252.625,48.8,203.825,116.125,136.5,425.3,172.675,112791.15,114864.85,2073.7000000000116,114875.075,2083.925000000003,113025.0,233.85000000000582,0.45116459999999997,0.4594594000000001,0.008294800000000102,0.45950030000000003,0.008335700000000057,0.4521,0.0009354000000000307,1700.8953032863967,6720.020316127449,5019.125012841053,3089.337056192716,1388.4417529063192,1083.717458068329,617.1778452180677,5.325,28.5125,23.1875,7.4,2.075,2.375,2.95,0.7592237879234717,0.46831110049481506,0.2909126874286566,0.5109185144017954,0.2483052735216763,0.8225055967167874,0.06328180879331569,0.9705807297365464,0.9345713234460657,0.03600940629048066,0.9672670000288353,0.003313729707711155,0.9735612057537988,0.002980476017252376,0.2673519999999998,0.23074400000000006,0.24394399999999966,3459.0,712.0,2747.0,1795.0,1664.0,9321.0,5862.0,2217.0,438.0,1779.0,915.0,1302.0,4615.0,2398.0,1155.0,215.0,940.0,485.0,670.0,1387.0,232.0,480.0,91.0,389.0,203.0,277.0,522.0,42.0,85.0,9.0,76.0,36.0,49.0,111.0,26.0,1.129065664843961,1.0359511653043787,0.09311449953958228,0.9886075007502624,0.1404581640936986,0.7819835321626323,0.3470821326813287,0.6759864784311489,0.6067208895459775,0.06926558888517143,0.5136651710723523,0.16232130735879657,0.4974440918304026,0.17854238660074628,21.85125732049346,20.297443576157093,1.5538137443363667,23.100543684326112,1.2492863638326526,26.486334033310413,4.635076712816954,3905.438134695261,737.5972296967177,3167.840904998543,1774.550463846721,2130.88767084854,7288.868503287896,3383.4303685926347,67.90367354005575,46.36349535631017,21.54017818374558,62.11891673802165,5.784756802034096,85.02981032691896,17.126136786863214,7.731109447936721,6.155338791466598,1.575770656470123,7.023504509051522,0.7076049388851988,8.761188234992348,1.0300787870556274,cnn,bicubic,cnn,cnn,cnn,cnn
14,7735.0,3852.0,2146.0,742.0,306.0,116.0,5470.0,2921.0,1620.0,522.0,228.0,118.0,6456.0,815.0,501.0,285.0,122.0,113.0,236.875,43.5,193.375,100.125,136.75,392.675,155.8,116351.5,114509.125,1842.375,115371.775,979.7250000000058,109925.275,6426.225000000006,0.46540599999999993,0.45803650000000007,0.007369499999999862,0.4614871,0.003918899999999947,0.4397011,0.02570489999999992,1928.6420893965537,7164.218780451911,5235.5766910553575,4529.398835530798,2600.7567461342446,1214.8397513054924,713.8023380910613,5.275,34.9875,29.7125,6.95,1.6749999999999998,2.55,2.7250000000000005,0.5605409938311405,0.3857822431992407,0.17475875063189983,0.3804731515582249,0.1800678422729156,0.742658957009199,0.1821179631780585,0.9730369947186993,0.9300156637069555,0.04302133101174377,0.9611471256744528,0.011889869044246493,0.9747379532918552,0.0017009585731558863,0.23534400000000028,0.25168800000000036,0.24407600000000043,3503.0,695.0,2808.0,1805.0,1698.0,9440.0,5937.0,2261.0,434.0,1827.0,814.0,1447.0,4429.0,2168.0,1156.0,218.0,938.0,413.0,743.0,1379.0,223.0,480.0,80.0,400.0,192.0,288.0,513.0,33.0,83.0,6.0,77.0,26.0,57.0,112.0,29.0,1.1244946866453362,1.0250313082104208,0.09946337843491548,0.8898374112589816,0.2346572753863546,0.7590497295621795,0.3654449570831567,0.6624791145324718,0.6259378306567669,0.03654128387570488,0.45216334306169337,0.2103157714707784,0.48507797354832327,0.1774011409841485,21.68645477294922,20.92204050719738,0.7644142657518387,20.107513735070825,1.5789410378783941,25.107453506439924,3.4209987334907055,3939.104887318613,712.3967592062425,3226.70812811237,1606.156527322462,2332.948359996151,7165.429447066975,3226.324559748362,64.25466604232788,48.4149996522814,15.839666390046482,56.308942878386006,7.945723163941878,80.03382153785789,15.779155495530006,7.74691479900559,6.144769053504375,1.6021457455012147,7.003487588241068,0.7434272107645219,8.777696990665095,1.0307821916595055,cnn,bicubic,bicubic,cnn,cnn,cnn
15,6533.0,3142.0,1710.0,547.0,231.0,82.0,4912.0,2513.0,1373.0,422.0,211.0,94.0,5522.0,673.0,499.0,212.0,113.0,78.0,196.85,33.525,163.325,74.25,122.6,327.0,130.15,111292.175,113517.3,2225.125,111795.9,503.72499999999127,113069.35,1777.175000000003,0.4451687,0.4540692,0.008900500000000033,0.44718359999999996,0.002014899999999986,0.4522774,0.007108700000000023,1708.241972958039,6998.057613356255,5289.815640398217,3540.989975436985,1832.7480024789459,1269.4460943998388,438.79587855820023,5.2,25.1125,19.9125,17.7375,12.537500000000001,2.575,2.625,0.5113124729346445,0.3419144948402308,0.16939797809441376,0.32873036915323234,0.1825821037814122,0.5478408763560105,0.036528403421365985,0.9759809853811916,0.9328723552494671,0.0431086301317245,0.9531973139680223,0.022783671413169282,0.9794864009167398,0.003505415535548173,0.1610159999999995,0.18529999999999966,0.219848,3563.0,624.0,2939.0,1648.0,1915.0,10380.0,6817.0,2231.0,387.0,1844.0,707.0,1524.0,4214.0,1983.0,1132.0,198.0,934.0,378.0,754.0,1226.0,94.0,445.0,67.0,378.0,157.0,288.0,454.0,9.0,72.0,9.0,63.0,22.0,50.0,77.0,5.0,1.0758322590193061,1.0362717411292799,0.03956051789002624,0.8622814015587922,0.21355085746051394,0.6782280686522593,0.39760419036704686,0.6363119125366197,0.6221014367067266,0.014210475829893099,0.43436322308844044,0.20194868944817923,0.45164630757644897,0.1846656049601707,22.15644073486328,21.91555237211287,0.24088836275041103,21.36171176470816,0.7947289701551199,23.103391144424677,0.9469504095613956,3833.1903388857877,646.6335664646706,3186.556772421117,1421.0397497688896,2412.150589116898,7040.007352610452,3206.817013724664,68.97488822937012,51.565733245201415,17.40915498416871,59.40137123898603,9.573516990384093,71.10928952712565,2.134401297755531,7.77153953640921,6.02226634933054,1.7492731870786704,6.930589346675018,0.8409501897341922,8.900473084784217,1.1289335483750067,cnn,bicubic,bicubic,cnn,gan,cnn
16,5551.0,2637.0,1446.0,494.0,183.0,69.0,4191.0,2155.0,1198.0,391.0,168.0,84.0,4729.0,549.0,343.0,191.0,133.0,85.0,165.5,26.725,138.775,61.175,104.325,283.625,118.125,111770.925,115710.15,3939.2249999999913,116476.25,4705.324999999997,110289.9,1481.0250000000087,0.4470837,0.4628406,0.015756900000000018,0.46590499999999996,0.018821299999999985,0.44115959999999993,0.005924100000000043,2165.0556149585973,7887.345754612406,5722.290139653809,3612.859641389521,1447.8040264309238,1060.9756068072675,1104.0800081513298,5.825,32.675,26.849999999999998,14.5875,8.7625,2.375,3.45,0.4416406080412278,0.26642515387167276,0.17521545416955503,0.2286624179234617,0.2129781901177661,0.500753282738702,0.05911267469747422,0.9720090063579402,0.9175504837174595,0.05445852264048068,0.950151454757275,0.02185755160066516,0.9815069842637346,0.00949797790579443,0.12697600000000012,0.15440399999999987,0.2591960000000002,3462.0,643.0,2819.0,1616.0,1846.0,10174.0,6712.0,2191.0,376.0,1815.0,697.0,1494.0,4430.0,2239.0,998.0,154.0,844.0,320.0,678.0,1237.0,239.0,376.0,48.0,328.0,112.0,264.0,380.0,4.0,52.0,4.0,48.0,16.0,36.0,53.0,1.0,1.017821639501446,0.9100312443997581,0.10779039510168797,0.7938728369120042,0.22394880258944194,0.6710451141289657,0.3467765253724804,0.6431789377704256,0.5815637415740635,0.06161519619636202,0.4491590544581401,0.19401988331228548,0.4655498247360814,0.17762911303434414,23.72814178094268,23.34455536864698,0.3835864122956991,22.06005908176303,1.6680826991796494,23.49104807153344,0.2370937094092369,3523.698515954007,585.1500901490444,2938.5484258049623,1282.8985044497988,2240.8000115042078,6827.212991148097,3303.51447519409,68.5438155984506,51.11475998878013,17.429055609670478,61.139938591560345,7.403877006890262,76.31591566558927,7.772100067138666,7.777600249838935,6.063514066919209,1.7140861829197256,6.950901541662194,0.8266987081767407,8.926220260377264,1.1486200105383286,cnn,bicubic,gan,cnn,cnn,cnn
17,5010.0,2325.0,1279.0,412.0,169.0,75.0,3792.0,1878.0,1037.0,341.0,163.0,82.0,4626.0,450.0,321.0,163.0,113.0,72.0,149.15,23.9,125.25,54.65,94.5,264.8,115.65,116021.275,119257.275,3236.0,119625.45,3604.175000000003,114869.575,1151.699999999997,0.4640851,0.47702910000000004,0.012944000000000067,0.4785018,0.014416700000000005,0.45947829999999995,0.004606800000000022,2069.0197316927465,10527.456233223496,8458.43650153075,3783.5285169599156,1714.508785267169,995.4145769662653,1073.6051547264813,4.9,3118.9375,3114.0375,6.375,1.4749999999999996,2.275,2.6250000000000004,0.3581533732372761,0.1917270752544109,0.16642629798286518,0.17437998505436683,0.18377338818290925,0.45899520578577313,0.10084183254849705,0.975862769087437,0.9067789273713626,0.0690838417160744,0.9577099617812028,0.018152807306234142,0.9810376784910536,0.005174909403616645,0.11870000000000026,0.18728800000000018,0.2971560000000001,3465.0,608.0,2857.0,1569.0,1896.0,9919.0,6454.0,2138.0,360.0,1778.0,649.0,1489.0,4581.0,2443.0,929.0,152.0,777.0,300.0,629.0,1147.0,218.0,315.0,42.0,273.0,86.0,229.0,319.0,4.0,44.0,5.0,39.0,10.0,34.0,42.0,2.0,0.9457879829819588,0.8863082858075167,0.059479697174442014,0.7508080927931114,0.19497989018884732,0.6715511988531916,0.2742367841287672,0.6130434036254897,0.576504117809236,0.03653928581625365,0.4296791600063443,0.18336424361914538,0.4812516881618656,0.13179171546362412,24.27747344970703,23.64933378994465,0.6281396597623825,22.92408313602209,1.3533903136849403,25.219186892732978,0.9417134430259466,3277.1553610324872,538.8754377709702,2738.279923261517,1178.0178975923918,2099.1374634400954,6661.116341424808,3383.9609803923204,63.21623945236206,51.746693858876824,11.469545593485236,57.18190215528011,6.034337297081947,79.02033436105121,15.804094908689152,7.806557397727621,6.018375437725749,1.7881819600018725,6.955448972653773,0.8511084250738481,8.931431219138059,1.1248738214104375,cnn,bicubic,bicubic,cnn,cnn,cnn
18,4989.0,2292.0,1218.0,362.0,152.0,66.0,3915.0,1998.0,1114.0,370.0,163.0,77.0,4855.0,433.0,279.0,198.0,123.0,75.0,148.875,24.15,124.725,51.0,97.875,270.2,121.32499999999999,113956.525,114358.3,401.77500000000873,110605.4,3351.125,110639.15,3317.375,0.4558261,0.4574332,0.0016070999999999724,0.44242159999999997,0.013404500000000041,0.44255659999999997,0.013269500000000045,1562.505845812619,11377.950896119986,9815.445050307368,5506.569704471997,3944.063858659378,1151.3023893473455,411.2034564652736,4.8875,3119.3,3114.4125000000004,5.6625,0.7749999999999995,2.3875,2.5,0.42388177001190863,0.3017220260824909,0.12215974392941775,0.32399145865029044,0.09989031136161819,0.5568763268110625,0.13299455679915384,0.9755224791823733,0.903182943596553,0.07233953558582029,0.9418957481511704,0.03362673103120295,0.9770975016029695,0.0015750224205961505,0.11532799999999964,0.22476399999999985,0.3349920000000002,3544.0,594.0,2950.0,1496.0,2048.0,8712.0,5168.0,2186.0,331.0,1855.0,647.0,1539.0,5827.0,3641.0,928.0,135.0,793.0,246.0,682.0,1333.0,405.0,277.0,33.0,244.0,59.0,218.0,354.0,77.0,30.0,4.0,26.0,5.0,25.0,29.0,1.0,0.9089793510482768,0.8664852093621224,0.042494141686154396,0.7058170199271264,0.20316233112115034,0.7711526772576925,0.13782667379058422,0.6150244712829611,0.5503063691488936,0.06471810213406748,0.45266468226909584,0.16235978901386527,0.576523716095835,0.038500755187126146,24.665061950683594,23.783272822387516,0.8817891282960773,24.390126328915358,0.27493562176823616,31.741053842008114,7.07599189132452,3221.4228201150927,514.6922143611007,2706.7306057539918,1055.9022618109811,2165.5205583041115,6718.282124269018,3496.859304153925,63.63307895660401,53.088059916906055,10.545019039697955,55.58925582873634,8.043823127867668,81.93700396213681,18.303925005532804,7.860854157269171,5.982854651633027,1.8779995056361436,6.968864374580838,0.8919897826883325,8.855032266842317,0.9941781095731459,cnn,bicubic,cnn,cnn,cnn,cnn
19,5098.0,2304.0,1218.0,384.0,167.0,56.0,3820.0,1936.0,1068.0,381.0,201.0,95.0,4842.0,696.0,469.0,204.0,149.0,83.0,152.7,25.25,127.44999999999999,57.2,95.49999999999999,273.75,121.05000000000001,111429.55,111831.025,401.47499999999127,109824.25,1605.300000000003,109453.825,1975.7250000000058,0.44571820000000006,0.4473241,0.001605899999999938,0.439297,0.006421200000000071,0.4378153,0.007902900000000046,1469.8301244348886,11415.834018807584,9946.003894372694,4977.725909807213,3507.895785372324,1053.6755148486307,416.15460958625795,4.7625,3049.5125,3044.75,6.375,1.6124999999999998,2.35,2.4125,0.4707549717548554,0.3398804823089998,0.1308744894458556,0.31652395792027244,0.154231013834583,0.5954899963148483,0.12473502455999291,0.9763900552663298,0.9026001660998026,0.07378988916652718,0.9566204665867009,0.01976958867962897,0.9778995655957013,0.0015095103293715217,0.11313200000000011,0.21256799999999998,0.41471199999999986,3643.0,604.0,3039.0,1644.0,1999.0,7923.0,4280.0,2229.0,361.0,1868.0,722.0,1507.0,6096.0,3867.0,897.0,140.0,757.0,276.0,621.0,1477.0,580.0,279.0,41.0,238.0,80.0,199.0,393.0,114.0,23.0,4.0,19.0,5.0,18.0,43.0,20.0,0.8938492803661297,0.8928615643837114,0.0009877159824182025,0.7199280202568915,0.17392126010923814,0.8437388594481879,0.05011042091794171,0.6042642593383789,0.5749712286517017,0.029293030686677213,0.4552296888083234,0.14903457053005553,0.6162601395044476,0.011995880166068673,24.927518844604492,24.739070676267147,0.18844816833734512,24.137828335165977,0.7896905094385147,34.24990120343864,9.322382358834147,3256.2929283738104,539.2883848877617,2717.0045434860485,1183.5616653023296,2072.7312630714805,6684.942983407993,3428.6500550341825,62.56111183166503,51.930747880972916,10.630363950692114,55.98688521590084,6.574226615764189,82.81916572200134,20.258053890336313,7.894435978813148,6.01522070051908,1.879215278294068,7.0684683234643595,0.8259676553487889,8.75001429708907,0.8555783182759216,cnn,bicubic,bicubic,cnn,cnn,cnn
20,5535.0,2559.0,1407.0,471.0,196.0,66.0,4077.0,2000.0,1150.0,430.0,202.0,85.0,5007.0,573.0,404.0,227.0,119.0,78.0,164.025,25.65,138.375,62.1,101.92500000000001,288.5,124.475,110321.95,110721.8,399.8500000000058,110477.85,155.90000000000873,110468.225,146.27500000000873,0.4412877999999999,0.44288720000000004,0.0015994000000001396,0.44191140000000007,0.0006236000000001685,0.4418729,0.0005851000000001161,1791.357859886713,9210.545781529067,7419.187921642353,6316.651883359473,4525.294023472759,1197.314481225906,594.0433786608069,4.85,28.0625,23.2125,3094.775,3089.925,2.425,2.425,0.5290562358845017,0.37612543800595954,0.15293079787854214,0.37213792699765563,0.15691830888684605,0.6158793970396833,0.08682316115518163,0.9751679115510736,0.915319803065017,0.059848108486056595,0.9508858292013225,0.024282082349751155,0.9777633202379912,0.002595408686917544,0.11715200000000017,0.16006400000000037,0.47842799999999996,3757.0,640.0,3117.0,1708.0,2049.0,8943.0,5186.0,2450.0,372.0,2078.0,838.0,1612.0,5424.0,2974.0,996.0,147.0,849.0,311.0,685.0,1396.0,400.0,284.0,40.0,244.0,90.0,194.0,360.0,76.0,20.0,3.0,17.0,9.0,11.0,39.0,19.0,0.9088860851861016,0.8666054604059908,0.04228062478011074,0.7646292212634435,0.14425686392265813,0.7566631217690164,0.1522229634170852,0.6282984018325806,0.5645200150087479,0.06377838682383263,0.4943615663156393,0.13393683551694124,0.5517382584512234,0.07656014338135719,25.104528427124023,24.766226306557655,0.3383021205663681,25.894815833773464,0.7902874066494405,28.937648530118167,3.833120102994144,3414.685022044184,554.6274946598342,2860.0575273843497,1305.9867099179614,2108.6983121262224,6766.838297980314,3352.15327593613,63.759110879898074,50.151494100503626,13.607616779394448,58.026811143982926,5.732299735915149,77.77139514317969,14.012284263281614,7.940823500376158,6.082314191660222,1.8585093087159361,7.114359270923989,0.8264642294521689,8.860302781034296,0.9194792806581376,cnn,bicubic,bicubic,cnn,cnn,cnn
21,6448.0,3238.0,1780.0,599.0,236.0,95.0,4493.0,2445.0,1365.0,486.0,212.0,88.0,4780.0,1125.0,754.0,352.0,169.0,90.0,192.875,31.675,161.2,80.55,112.325,302.975,110.10000000000002,110757.8,109847.1,910.6999999999971,109659.25,1098.550000000003,113542.05,2784.25,0.44303120000000007,0.43938840000000007,0.0036428000000000016,0.43863700000000005,0.004394200000000015,0.45416819999999997,0.011136999999999897,1880.9935502580745,10115.311567798404,8234.31801754033,4348.712952620694,2467.719402362619,1147.9417627239252,733.0517875341493,5.2,3048.6875,3043.4875,7.2625,2.0625,2.625,2.575,0.6255810480919575,0.45307144518433873,0.17250960290761874,0.4367244924048489,0.18885655568710857,0.6633028735633497,0.037721825471392245,0.9724172956922649,0.9104430745685852,0.061974221123679674,0.9611896143145924,0.011227681377672494,0.9777617195270214,0.005344423834756529,0.1779879999999996,0.1858679999999996,0.6541759999999996,3911.0,680.0,3231.0,1859.0,2052.0,8988.0,5077.0,2663.0,425.0,2238.0,987.0,1676.0,5272.0,2609.0,1245.0,177.0,1068.0,424.0,821.0,1514.0,269.0,390.0,46.0,344.0,126.0,264.0,463.0,73.0,25.0,4.0,21.0,10.0,15.0,51.0,26.0,0.9995299252394483,0.9267230362750354,0.0728068889644129,0.84110092698642,0.15842899825302825,0.784183348040952,0.21534657719849626,0.6893386125564582,0.6277311290847125,0.061607483471745716,0.5294035542756319,0.15993505828082633,0.546588163706474,0.14275044884998422,25.543989181518555,25.059298302046955,0.48469087947160006,24.844390489161015,0.6995986923575401,28.050595302134752,2.5066061206161976,3909.1615376114823,630.1716646670241,3278.9898729444585,1563.606623267755,2345.5549143437274,7048.239932192077,3139.0783945805942,66.81685001850128,54.473618062725286,12.343231955775998,60.080030204262584,6.7368198142387,83.11307423133402,16.29622421283274,7.980505014850188,6.1623091088752044,1.8181959059749833,7.185815807369849,0.7946892074803387,8.82832040198337,0.847815387133183,cnn,bicubic,bicubic,cnn,cnn,cnn
